0,1,2
16.783466,-17.518261,5.366745
19.016651,-15.757599,-5.276806
22.441854,-5.991292,17.272602
26.011162,17.83,-4.4920807
20.46106,4.57698,8.473775
28.444311,23.67956,3.2703724
4.5715523,2.3730412,23.04767
13.599591,-23.08476,13.830287
27.368263,-7.6585813,-6.335416
20.824831,5.8916793,7.5280333
18.02679,-20.536337,-1.1693805
26.66609,-9.937388,-9.544809
16.69397,-12.23861,17.472557
24.604721,-11.908913,-5.9281507
21.034101,-5.161084,7.534073
20.152899,-13.940956,-2.5563047
16.769308,-14.346952,-0.3886527
15.469539,-23.145859,2.252968
21.555246,-12.08397,1.6343918
28.262407,-0.25596002,16.06747
19.791195,-21.677786,-2.6395407
20.938606,-7.571139,14.45448
17.592949,18.263935,0.58322597
27.666973,6.9773245,9.3094425
20.587515,16.822502,9.6266575
19.13121,0.3666282,14.256695
29.62389,9.867796,2.3953283
21.45261,-17.232212,14.849087
17.731653,2.0366266,13.598236
14.837345,17.722197,2.1871216
24.691532,-4.9530697,0.5255688
11.049501,-1.116916,18.683973
20.0149,-0.6203053,12.885686
26.952108,13.017613,0.03102762
17.266632,17.290709,-1.4482446
29.84831,-2.1194644,-7.5124984
20.99933,-14.4112835,11.977642
